math,eng,ukr,privilege,rating,prediction_prob
182.00736079736262,169.2130369109752,184.93495617831275,0,179.04734224573144,0.10385071
172.74664585003674,178.95553548762481,187.50676500114207,0,179.03734848664476,0.09410232
185.72409098254064,172.1828569141856,176.8789101283501,0,179.00816650577696,0.08598288
172.44042983667748,192.9503375886889,173.79278273680742,0,178.9991080323199,0.082665056
179.85802441509122,170.02751863751894,186.8004348858356,0,178.99159582304284,0.08675802
184.7918913392309,184.43596237792707,165.8097319566104,0,178.99046483605358,0.07639292
174.63816308527942,165.77108533870395,197.99612577035217,0,178.9854285668286,0.08289659
180.50786985906825,183.59261632847634,172.16517818519642,0,178.93048629772912,0.06442956
185.364115198664,180.7309165481156,168.53978463960786,0,178.92685643578267,0.061528075
192.05477622545595,182.5199319668129,157.79801211253806,0,178.91729371398768,0.055051867
178.30704935578083,182.7692174083597,175.83283170183128,0,178.90343447536964,0.059926037
175.5311206972475,185.25764863923874,177.03112040096224,0,178.89907899095928,0.059827495
195.63637981082434,168.9943813495272,166.45693723857866,0,178.8899475007615,0.05165495
185.80408245551135,187.32120419089557,161.22400804330056,0,178.88519665246338,0.050742082
173.11113842213447,183.2672086532119,182.13186389941188,0,178.86417713464093,0.051879127
168.07250522822983,192.00160252219402,180.09746735207798,0,178.85872305357353,0.042611647
176.438204958013,172.0361300123972,188.89364047745872,0,178.85421313016195,0.0539892
180.1682113581474,190.42825228541872,165.51348967489992,0,178.84980713135457,0.046324145
171.91193946126663,194.72790033214307,172.22083553993863,0,178.84939654613115,0.04761933
175.70186918913674,192.4899675962154,169.34474748462537,0,178.8311621999069,0.044715423
178.37733020715882,178.23850674385164,179.98211538261597,0,178.81711872080382,0.044637326
169.95054366499457,186.1456156796528,183.1367232741339,0,178.76491915213384,0.032195717
183.4409127433705,189.5333179451681,161.73705958887783,0,178.75747835756198,0.03188379
176.16889737199787,169.99461124435325,190.96980610158639,0,178.75688415258105,0.038142174
186.78839837823955,170.27120840391885,176.47565267023003,0,178.73941767354046,0.03200579
185.8678069543493,169.94434751184002,177.97908175182695,0,178.72415156083983,0.030558074
178.58260857221578,179.22500175040878,178.3196208537742,0,178.6964302101412,0.028176395
166.40731223406274,193.43802945078124,180.3149861190429,0,178.68882956457233,0.02140497
168.59683272877865,179.98481612372197,190.75570911913255,0,178.66089066436783,0.020654883
198.239909728439,166.49321623873053,164.6905343832774,0,178.65108907797799,0.019174881
180.3849487833686,170.79156799441992,184.08503219279734,0,178.61695956951263,0.021439446
188.36960555306885,169.62285333736713,174.47282594680223,0,178.57654600647834,0.01702692
186.88518550678603,173.2488011563404,172.70312044180278,0,178.53965068215737,0.014712803
183.9195859685478,189.8744431948663,160.01419154301163,0,178.53442480878252,0.013549435
172.28385004852203,186.6325319515624,178.7507970735712,0,178.52853872694888,0.014586292
184.23917069714392,166.5763848147577,182.83623292568146,0,178.51945360098932,0.014530909
171.4818308563535,185.8955107146493,180.50267427562065,0,178.51218783962238,0.0132920975
187.78330627800688,158.47260512110896,186.17932411336955,0,178.50890128154631,0.014074092
177.1596660408533,181.18681069394484,177.62639407224427,0,178.50782784619804,0.013784488
192.66908084047026,163.1682916451016,174.93656653342185,0,178.49908978974514,0.012545533
179.979969736103,169.07249689595426,185.92066463676954,0,178.48993635425833,0.0133761475
174.6159508433427,186.89799350185464,175.2387510602081,0,178.4874037059559,0.012675047
182.90936898951216,180.72498977825853,170.34361226512644,0,178.48432820882033,0.01189255
175.93813309967018,162.44006938818396,197.78538886662847,0,178.4428907163118,0.011839481
169.3756652309714,181.47669152347348,187.48656850364952,0,178.43924410052546,0.009269301
181.33507748411046,161.56186417365097,191.43251977718933,0,178.43234617889627,0.011026151
184.5308909648843,173.6124164098493,175.04836997712064,0,178.4105923020447,0.009163356
176.8832411301875,186.89240235148455,171.74965521717186,0,178.34591372267192,0.007177577
180.56177550759668,182.4127853904165,171.32180807946824,0,178.3450882440041,0.0070601488
186.71675387388493,162.4443761220013,183.0607380760593,0,178.33823580897214,0.007215181
173.931401337865,183.28915836936523,179.24576211000002,0,178.33303667895558,0.007189132
183.10051036875794,182.946219235629,167.2849136896849,0,178.30954402509735,0.005974176
181.74667742754042,179.24599748146505,172.7830424876929,0,178.30738296176355,0.0061364025
187.95250376885,172.6244115443577,171.11136616363868,0,178.3017348199389,0.005839443
180.13269128524237,173.70300098268737,180.38102973249562,0,178.27828572865184,0.00575489
177.0297505561519,177.71453791756616,180.4274796074586,0,178.25450547996817,0.005301557
183.54348086418253,171.7034321481511,177.73242747173984,0,178.2481502316403,0.0049974453
170.82773626589594,171.23920068701838,195.12753648644127,0,178.24111565839627,0.0045785992
180.96800490804975,177.2604767462487,175.56139915176053,0,178.23376473262266,0.0047062123
160.92778575759922,183.54471871589882,195.91697751576456,0,178.2096231725387,0.0028091131
167.2133646461023,181.81654820418785,189.26161521482243,0,178.208794884144,0.0035636332
187.32839939999837,151.18250168534405,193.07061162518775,0,178.20729375315887,0.0046050153
181.98631416413397,184.93243276365632,166.38544583096837,0,178.189889244041,0.003761366
192.00223696529702,161.61198939211346,176.2502486077481,0,178.15956618607729,0.0034347938
191.19570796116255,182.15624564825933,156.76926493457017,0,178.15593635931387,0.0030401147
186.81061441801157,157.45479938937189,187.26593772103797,0,178.1404669003276,0.0034493608
165.59251450435826,187.387999056586,185.61575722650545,0,178.13813268667076,0.0025748692
173.05694035111867,185.04280507878508,177.97010708376627,0,178.12664978921285,0.003232074
179.06781724982673,188.7386676831437,166.2515267460095,0,178.12418522867665,0.0029425183
168.4550636865836,188.1336197701867,180.96216190415691,0,178.11075997693652,0.0025942388
165.25986157545196,185.30677986668874,188.0082247352921,0,178.09844601077504,0.0021809416
170.32198920616923,174.97116246258736,191.59093770301473,0,178.09742573214834,0.002612499
185.70193034673463,172.7601643780901,173.27819566623876,0,178.0922801519925,0.0026544372
177.52107880945405,188.17177033055995,168.72805436216603,0,178.07837893159942,0.0025120988
181.3344373179247,165.27457396831386,186.45379415017146,0,178.05228536271548,0.0024833416
195.6080651415184,166.02397169806034,166.59673262945415,0,178.0294373548617,0.0019466911
186.83657951265545,182.49964583893325,161.7417679057578,0,178.00705592846947,0.0017829144
170.77052393786357,185.466256896051,180.18145168821934,0,178.00252215042653,0.0018745727
182.59546229839466,173.83539267977935,175.9349758944572,0,177.96929549162883,0.0016914749
188.91202253788362,167.37980231985827,173.93044431730934,0,177.95788300630372,0.0015703316
188.65212180220905,180.52096353755928,161.1296907938286,0,177.9560450203,0.0014509961
183.55586120804185,160.3212345752455,188.0714403187342,0,177.94014695141067,0.001614515
156.573082128654,191.99694103863655,192.3421536536879,0,177.93096125915895,0.0008297781
167.2917848073009,171.11744858150854,198.92355328178326,0,177.9290144819079,0.0012191532
159.5440061042721,199.12419670278467,181.23291489938669,0,177.92473592236027,0.00091638
176.94920932591626,173.1993641554577,183.92643764603312,0,177.91742427081374,0.0014731219
170.47219512689927,185.0047137314043,180.70643402262766,0,177.9022223769693,0.0012645157
170.82860611277158,186.5961336741901,178.6251321292834,0,177.89782218615068,0.001263016
174.58353522282266,176.9589944333122,183.21772220862994,0,177.8864290817117,0.001310776
189.12099246356436,157.14276015490137,183.5901319533089,0,177.86826461788883,0.0011725288
167.95326547415615,179.9226705168167,188.98473418984736,0,177.85352760166168,0.00094756985
181.76284400323823,162.52750244767856,187.95896064125523,0,177.85107652797544,0.0011496855
170.83331175677162,174.11733315029215,190.92879945561435,0,177.8471644844806,0.001027451
199.00729858929964,154.42573624701603,172.96969412300453,0,177.82154854672604,0.0010822967
184.20517014133492,168.25488047369268,178.84357965897715,0,177.8116060963349,0.0009303426
172.74140148113327,171.83778212259026,190.53899192940125,0,177.80959280805075,0.00095642236
165.5755981589348,190.1872435348875,181.7377609342655,0,177.80774060431983,0.0007341962
179.74595934840588,170.97994390717022,181.99599756869821,0,177.79116618212288,0.0008869045
181.1879237716738,175.17263155094003,175.82950059130764,0,177.77580915134382,0.0008035182
193.31407710209146,168.51470573886098,166.17093639151258,0,177.73132347994866,0.0006176102
181.0523065520608,160.00790767868875,190.91160344752686,0,177.69677595868902,0.0006451472
174.07151756891182,180.5021006349216,179.70632119841707,0,177.69113357756632,0.0006047315
175.60720994027236,179.81939641893317,178.25547099792792,0,177.66534420116727,0.00054033945
164.510516266008,196.26422714118095,176.6013589603437,0,177.66388233686058,0.00041005982
173.44688664831827,177.39074111664792,183.47451573894924,0,177.63833171600646,0.0005046308
177.3432253278348,181.29376594809946,174.3629694081696,0,177.63431073801462,0.00046630332
168.48630225435613,191.5048111701757,175.94164219851635,0,177.6284569123501,0.00041580055
180.9594506541894,173.02172533222893,177.72329291910805,0,177.60728573707686,0.0004235201
179.23723202289673,163.48617200132927,189.5503225583837,0,177.6058411770726,0.00045277816
180.0959465744154,183.0786127041877,168.80523392428734,0,177.60353261830866,0.00039779957
171.58601598678527,168.2317990650876,194.89565822506722,0,177.57264358176056,0.00036945593
169.2305521183355,180.95834839929546,185.30673158274377,0,177.57174484194599,0.0003408232
176.13100125088607,172.93553108051157,184.11700655984035,0,177.56816179246,0.000382991
170.3990754759462,185.59481724889503,179.08474959066632,0,177.56350024224687,0.0003473648
169.37603956395674,180.0529055541362,185.9806760255889,0,177.56049029950023,0.0003280377
184.2468848632342,175.1542336133077,171.0206826085781,0,177.5512288118594,0.0003249906
168.21358357406038,194.88562658080758,172.64163986700277,0,177.54361336396724,0.00029891616
177.10380765676805,184.97072240254406,170.6569589330413,0,177.52982746338282,0.00030498116
161.57807197710162,183.25522586161767,192.9812667850243,0,177.50217658483325,0.0001948432
156.9039047697487,193.52135153100153,188.92284675053145,0,177.49482139235937,0.00015985993
185.5321371810468,153.23551350364315,191.01944444023792,0,177.48934225558304,0.00028624813
183.00138097264497,174.46465384206812,173.16322428367243,0,177.48891582678016,0.0002594594
166.35327844594065,188.22114559466957,181.5797395940298,0,177.4815769349861,0.0002179638
177.5036105676658,186.55243712200357,168.36917609987626,0,177.47792819363028,0.00024597615
178.58066475494638,177.6104437104152,175.85521373236074,0,177.47196313481135,0.00025001317
187.73567683533477,170.52009411138545,170.72412029800523,0,177.46753505695114,0.00023226191
173.00456554715598,165.37595795812442,195.4463723745214,0,177.44852531865612,0.0002425039
167.25558881142638,191.13004759716947,177.35421152421077,0,177.4475132609846,0.0001988882
188.20075282229035,180.76785409550905,159.77308823204953,0,177.44258382718374,0.00019787699
182.51234271145424,179.19286881106842,168.9064660292367,0,177.43473753667323,0.00020565804
161.37010750013138,194.65349514046642,181.552004211255,0,177.40969280556897,0.00013759993
185.09675996535057,175.7279469682187,168.75206368282005,0,177.38270718145185,0.00016671488
165.5798467531755,186.1177236217312,184.05672570358274,0,177.2842734988644,9.950879e-05
167.06567381988884,189.36817412034827,178.79246747287868,0,177.27446200592362,0.00010190738
178.13145968796988,183.90363336163188,169.48597171556187,0,177.26946539834609,0.00011028155
170.72915514873438,183.78900427934596,179.34659643078518,0,177.23234227253312,9.94294e-05
169.6731977815387,172.50167932532906,192.01873276344224,0,177.22540273924687,9.1797585e-05
171.7618230887674,179.3891077932366,182.3155294459927,0,177.21612040727575,9.68162e-05
186.22696646814524,185.01396359252996,157.38559070278927,0,177.21065287585387,9.200458e-05
177.52183100522575,170.89791034449155,183.05216787517827,0,177.19375586799123,8.903539e-05
170.41948281172972,189.69332001493356,173.72306391216895,0,177.19270830282267,8.50249e-05
159.01801101663594,182.7297764985602,195.87289697066566,0,177.18800644742214,5.3263033e-05
171.87287611427317,190.00473058561622,171.36642931834612,0,177.16049841689798,7.449453e-05
171.2971178981521,180.59990830186837,181.5040106250182,0,177.15002283732682,7.4015086e-05
182.86160617306612,168.36094039531872,178.31550965949444,0,177.1475774856704,7.133855e-05
175.71136535952692,189.98367932384292,166.20506385095138,0,177.14116909624906,7.775349e-05
181.21051338034914,169.6550477863384,179.20014791938536,0,177.14076406385678,7.017773e-05
165.1500297131941,194.6995738605206,175.50503432673798,0,177.12139434145521,5.9453872e-05
171.3089936058741,182.74814204328564,179.24188189219677,0,177.12060462299436,6.6354034e-05
165.91493323750473,172.15196939368553,197.015924689165,0,177.11634151985703,5.234698e-05
177.0280944782843,177.33845977180096,176.93637533947316,0,177.09368832469596,5.8466743e-05
171.2449175854363,171.35623312306683,190.62474717117956,0,177.09226112244843,5.8669764e-05
177.22844397773653,169.06351710635224,184.93476418028004,0,177.0908619770843,6.0486444e-05
185.12190521125282,172.65441790284126,170.74759715453513,0,177.06936660171405,5.014697e-05
162.55484391310517,191.5311907810978,181.93708652221792,0,177.06242075623678,3.8227397e-05
172.73088934537458,175.47298342156932,184.4183641531936,0,177.0597600105787,5.4192584e-05
194.00005072613595,170.03863016209056,161.47615579747813,0,177.054456078325,7.2677045e-05
168.72666671040824,196.3542152071194,168.83518310078372,0,177.04748617653422,7.09423e-05
169.4316136335077,181.6995467103557,182.46614034204305,0,177.0223515691227,4.2378706e-05
162.26357238357943,193.09655916267818,180.54344893661258,0,176.997431383219,2.9675912e-05
175.07962066271384,181.13929892727853,175.37243701983547,0,176.98536904921974,3.832774e-05
169.64348820191327,177.00968725228586,186.72798807344984,0,176.97869787848603,3.599314e-05
184.503106369876,173.89006185907425,170.0120839352865,0,176.97188628625864,3.4307373e-05
165.10449759681498,184.773367910224,184.9874877533345,0,176.97005573779356,2.9458266e-05
170.09952994059955,189.42898082194995,173.64534427437573,0,176.96210950513753,3.744474e-05
173.33523185540656,176.79736828136146,181.90378836671795,0,176.94443973658645,3.4128487e-05
169.73681078230132,169.58093308769242,193.90939860010562,0,176.94182381925992,3.1131563e-05
176.60767357778732,182.17076712229704,172.05218738627752,0,176.9099557836873,2.7962453e-05
172.09654994835373,160.7775321552318,199.45698204631447,0,176.90897423980536,3.7576232e-05
177.88452409394242,180.2861517155328,172.14074176183638,0,176.88187768078774,2.5000254e-05
168.50759608998825,188.9020294731134,175.97457630359477,0,176.86602016900775,2.4160303e-05
187.16388823888252,174.03626711118574,165.9483230773771,0,176.86093235212184,2.7027725e-05
172.28275579841448,184.49594772478255,175.32548261528441,0,176.85953142138587,2.374198e-05
169.45488802082625,189.27639053544755,174.2803071425441,0,176.84896451172798,2.5387164e-05
188.7645791890121,167.13166781514622,170.6314846898888,0,176.83477742711534,2.6967788e-05
182.467838513742,163.3246376225064,182.80540953316734,0,176.82614955219893,2.2588638e-05
176.90015968243944,183.24732347120434,170.29965674312965,0,176.82415793727597,2.0159776e-05
170.08667345506947,183.84281570977555,178.7619660045371,0,176.81610389632158,1.9855279e-05
174.312685414363,182.49178764806493,174.2047381261276,0,176.73403189800297,1.4426931e-05
172.10815695849186,189.88088188828232,169.71269488898832,0,176.72133581657795,2.0043664e-05
181.44109794364255,174.2024108507239,172.9447752485288,0,176.72059500723282,1.3311643e-05
160.58588843978978,190.63955076768048,184.31276665971427,0,176.72005060413434,9.78686e-06
172.09409043136108,181.52696203236266,178.05696071337334,0,176.71281299626523,1.3674245e-05
163.73438212994188,186.06693939334374,184.66219910314805,0,176.7124944009243,1.048323e-05
176.24649247575798,176.39714907716774,177.5129224066928,0,176.67161843546137,1.1479774e-05
173.26551515033162,178.4419319063409,179.42886676032057,0,176.6674456601311,1.1521758e-05
183.83989608334485,173.82135587733748,169.91916796556794,0,176.65811558620956,1.1792972e-05
176.38085709114782,173.92735043157967,179.74875687800542,0,176.65517502933466,1.0905447e-05
175.59564190319148,181.591588671846,173.0809093993881,0,176.64000618264683,1.0095665e-05
166.75079511248953,186.42012374720332,180.0347585799303,0,176.63678274313588,9.091897e-06
171.9907388711624,188.63881716199253,170.78573094413733,0,176.6236599803039,1.3776736e-05
177.61295186447734,176.1810352210003,175.72271552094645,0,176.61630596837497,9.136243e-06
187.85716852499388,159.5035938040451,178.73176682425384,0,176.61347559848724,1.7473123e-05
171.66372813282223,180.90001996215094,178.92324002394517,0,176.61246924895772,9.331277e-06
180.42499542180533,177.75104624993062,170.25939713748434,0,176.57313118494662,7.4828963e-06
182.72523793975643,177.35335976370862,167.5513720964131,0,176.56151473393908,8.663523e-06
178.26927217011678,179.77441229845533,171.0701470986443,0,176.56107668717658,7.6214264e-06
174.78849941392664,174.3627752789039,181.02966490461856,0,176.53313182062737,6.8823847e-06
175.7587266168531,175.40700548511458,178.66001965287282,0,176.52359818813744,6.52533e-06
171.06099442923488,186.7830781473688,173.46615629734777,0,176.49916810510894,8.218907e-06
182.2239885093338,175.72350177519968,169.62526572181446,0,176.49422565283777,6.414718e-06
178.39639647511441,156.71513300295467,193.67929608176814,0,176.4768873154626,1.1280079e-05
187.42106629673316,169.80730032351875,168.50605187794935,0,176.46243217913369,7.675301e-06
181.422778346627,162.17847496998496,184.1200188747065,0,176.45865949205825,7.990051e-06
179.56406392991968,172.26624323054116,176.4134980356946,0,176.4295479518386,4.4915305e-06
175.41087502775275,174.4953026752418,179.69397480988906,0,176.42113325664036,4.4195813e-06
179.36521821263716,176.86942301189566,172.04374219169875,0,176.4200368461332,4.441388e-06
165.34769093986117,193.6605198210814,173.91412511777875,0,176.4114698576025,7.1315762e-06
176.78078948600012,166.97390694200337,185.35143145352922,0,176.40991731305982,5.6790163e-06
188.0676264175724,160.4973678502858,176.74552419103605,0,176.39991817942553,9.97707e-06
181.11986475125008,188.5568197776682,157.9367623596803,0,176.39602054170456,1.1418628e-05
192.8320619907701,163.57682159511359,167.27520834189,0,176.3884337774091,1.05048175e-05
174.96174361226264,179.28319491154303,175.37664626299338,0,176.38264979726597,3.966854e-06
172.47595368993063,161.55502623663344,196.38716548343174,0,176.3730389919918,6.989966e-06
166.3002662738958,189.1608499609808,177.00180496273157,0,176.36890298667203,4.9107107e-06
172.42290218777734,174.71733625270255,183.21756062554869,0,176.3496299385863,3.507408e-06
169.22583964803164,182.0300112403233,180.15855677037956,0,176.3469062624235,3.4560878e-06
187.75585141894234,152.43352145316555,185.01649429089846,0,176.33734529079615,1.1905158e-05
178.66681950787853,182.20654259015282,167.2428753380708,0,176.3015531816185,4.657215e-06
185.0585144451095,156.26233730954397,184.65694185829693,0,176.29918952839606,8.1591625e-06
172.97765266235695,179.27776116409873,177.69940576392784,0,176.28421114335077,2.8028544e-06
165.35732968248556,179.0734846233866,187.91989300417444,0,176.24094516126254,1.8367678e-06
168.62074320301187,169.69777795937142,192.8922848275445,0,176.22531611727953,2.804309e-06
182.37379184700117,172.4706754585128,171.7784661247407,0,176.22425921377652,3.0249714e-06
171.34139067336352,186.97731296281532,171.81385960247275,0,176.1739080389318,3.1791371e-06
183.60607993193003,166.99465724195852,175.33930863233223,0,176.14262173505924,3.2835435e-06
165.7210655691136,182.50134997586906,183.62062680588744,0,176.1250192621724,1.436578e-06
175.08138440939632,189.68393921431155,163.87333184310324,0,176.09973508098298,3.6027084e-06
181.08856440268835,181.4577614708941,164.0496467128795,0,176.0876482162074,3.3954464e-06
170.60799707056992,179.54454751557094,179.9087638538992,0,176.07919223906902,1.477751e-06
171.95692827996123,171.525338595007,186.03164381316225,0,176.04986603443524,1.602116e-06
169.46870179378422,181.2282139103582,179.61965716246462,0,176.04184203936052,1.3708669e-06
166.78517930149422,188.71994559092028,175.51961895023473,0,175.98594108294418,1.6239147e-06
167.52866925721148,177.7587071252825,185.4460590039524,0,175.97289754165507,9.269307e-07
182.86214213893194,170.0027094175786,172.72637108512322,0,175.96358100638332,1.957072e-06
175.17321931017364,175.06455029895946,177.90744876226236,0,175.960887442436,1.1943627e-06
170.71850601119377,168.95713167432422,189.94985414860022,0,175.95949815135484,1.34789e-06
187.89060298249584,166.9931074228602,168.9708623190625,0,175.94543211557513,2.6423158e-06
179.47745620104308,169.29229095893072,177.75645242588695,0,175.90560549586255,1.3800095e-06
173.10439385446372,185.77468111631504,169.76800407723667,0,175.904563099851,1.4541456e-06
169.74874901598088,187.25683846720935,172.5676583884086,0,175.84684866307774,1.1694157e-06
180.5586536278253,156.90224622344985,188.4617439427332,0,175.83265850098502,2.0547218e-06
182.84480805542927,171.83844420774224,170.46548265123738,0,175.8291012798656,1.6667809e-06
182.07867547690867,185.3998961713322,157.8892325480009,0,175.81820880656338,2.6724072e-06
173.68047038020978,167.9607321202099,186.50992561988062,0,175.81338547411107,8.993148e-07
177.17970785969064,177.4956148692735,172.2991082689257,0,175.810300085336,1.190285e-06
183.0692582493458,168.80391174986372,173.12973273240286,0,175.8077966444183,1.5097248e-06
174.72426514607895,180.27800081036872,172.76765818522367,0,175.8034037571093,1.0401516e-06
174.88581611775237,177.04360270138972,175.77206160679523,0,175.79902573955644,9.57091e-07
176.59257337745132,178.2798907686199,172.18764949263158,0,175.77729142935596,1.1010671e-06
191.98576909238142,170.10309161983776,159.7633302131778,0,175.75423418685722,2.988404e-06
186.4343763590255,174.84566287034346,162.37528103796814,0,175.74003371610368,2.1153003e-06
181.59375416259508,170.07749611179332,173.57230099735102,0,175.73244079778132,1.2320326e-06
177.2243726664321,168.40553451857843,181.05374623362803,0,175.72753329223477,8.3554954e-07
195.3935433820381,160.33825838352644,164.8939507666305,0,175.7270800978623,2.8890645e-06
170.6107332228298,172.497340882222,185.72378087019058,0,175.71062981485568,5.520362e-07
168.2583657408638,182.2807035690079,179.0051307329158,0,175.68909658692263,5.922517e-07
184.64459299302902,169.09128658215235,170.32685006871336,0,175.6832781924713,1.4254639e-06
181.26064627248613,170.008411190822,173.91175449225,0,175.68030821391605,1.1030198e-06
182.43058406626625,160.76483901628418,181.57200676745674,0,175.67328736162878,1.2771051e-06
175.62473047212754,162.69576167057426,188.71143182637567,0,175.672050237936,8.664014e-07
184.18177655302873,148.81021938076594,191.16279351166023,0,175.66461448893935,2.253431e-06
163.7097328154696,192.5551449582814,174.6674616451351,0,175.6506751072128,6.3848626e-07
174.05162624127175,185.98019668453418,167.3896474862078,0,175.63160374773128,8.816001e-07
184.3304200930607,155.88632564299328,183.70684358590063,0,175.61011880589245,1.4648799e-06
185.90234506741172,169.77814245054145,167.52065608454686,0,175.5505775874912,1.3091023e-06
179.70767124401345,166.54997934967415,178.99801431786983,0,175.54746659786858,7.171679e-07
190.6568529286257,171.0333723106346,159.85783232592698,0,175.53010256241876,1.937983e-06
179.37851139614935,178.56217313606922,167.2896667707006,0,175.50695653049067,9.140931e-07
191.04105003563527,152.14238317442243,178.03414060098498,0,175.46937714687633,1.6365855e-06
182.4846944090918,177.91401273955208,163.6381722312246,0,175.4595332548697,1.075327e-06
181.9369823115744,158.52570967143637,183.75148517114732,0,175.45795137740487,8.080479e-07
174.57304036357422,170.77252716826686,181.300163978763,0,175.45102348953864,4.5535106e-07
174.42593939453036,170.42847593013505,181.81107514325524,0,175.44224107982922,4.3955797e-07
179.43276162546164,171.9588159400367,173.50045181359437,0,175.41088497627396,6.581128e-07
171.58203212539402,180.12992583738549,175.77032787664314,0,175.40288896436618,4.2844377e-07
173.10952504041228,157.8883853440851,195.95123955351931,0,175.39569748544622,4.8109376e-07
160.4062426269265,183.58339916228346,187.1705303179247,0,175.38867589483306,1.9022198e-07
181.6306715827468,174.57409923498204,167.878302846907,0,175.38798925766542,8.174154e-07
190.92833251588948,157.07165717646345,172.90981505915016,0,175.3657746770399,1.0412342e-06
171.14669369167459,169.67558891148556,186.6103224519937,0,175.34445088571363,2.8246555e-07
173.60790989007924,178.48728848533057,174.50136034864613,0,175.3397586062247,4.379136e-07
156.20797656769986,197.9903798237825,178.18671987180434,0,175.336320535756,2.1342082e-07
175.370110568565,161.39801986463536,189.21354481100718,0,175.33151363011876,3.9067368e-07
175.77705970068453,169.8361230896325,180.20325668633438,0,175.32263781306386,4.0072356e-07
186.74889471229758,162.40211677371033,172.83774858843933,0,175.27151749356392,7.3973007e-07
181.59641955289302,167.42773440811078,174.66843211478326,0,175.26741777802542,5.5393053e-07
177.2964490113275,168.79847834242963,178.9817913099415,0,175.25266050024234,3.953274e-07
162.34549265088924,185.37618550463986,182.3010526381337,0,175.2413685031878,1.6443276e-07
179.6850680862657,177.16079617542002,167.29322663246955,0,175.21023407687312,5.672802e-07
184.67848394054948,174.0128425165306,163.77101548570798,0,175.20655097689138,7.7816964e-07
173.20142405063422,185.37764523618114,167.69856326366923,0,175.2034321702088,4.1437076e-07
170.8170073392697,188.4451220939697,167.80453979443405,0,175.201701502229,3.7008027e-07
170.35369386901957,179.59572571740733,177.25328072529953,0,175.19617948041991,2.7642267e-07
179.29395108053126,183.6660981199439,161.1819730939577,0,175.172001796383,6.197806e-07
175.42010550496158,179.53894889131732,170.42479089657073,0,175.15716413835105,3.932645e-07
170.6100701204492,180.86525136059208,175.36087388798978,0,175.11186562275424,2.5632562e-07
173.5893040716746,178.67278003589703,173.53721851964733,0,175.09872119533316,3.016399e-07
181.38699423075366,154.9226515317674,186.75704291230662,0,175.05870602552366,3.4334096e-07
171.84144007654115,184.6133414441509,169.62995636635318,0,175.00956537376769,2.6811838e-07
199.82670786346256,161.89075620608293,154.92446965038934,0,174.9752509023267,1.3405381e-06
167.78934611179383,180.6739352566348,178.78770326949365,0,174.95423000255607,1.5420065e-07
159.50408265835057,180.47508345372248,189.80379688004243,0,174.88529716346972,5.4649686e-08
175.29679335575543,171.07873781266844,178.13591255005986,0,174.88311245112067,2.007371e-07
177.49518285533998,167.8343479990917,178.41863920776487,0,174.87396930419297,2.1657033e-07
170.37978903969295,188.48472976355936,167.162080007979,0,174.84595854733868,2.0509474e-07
177.03219801356286,159.69445250034826,187.0781759223465,0,174.84466773223357,1.5896433e-07
182.28157888456911,177.02458276671186,162.72867430220597,0,174.838608674503,3.912949e-07
182.34539040549112,176.95517045286155,162.68034370193,0,174.82881040863393,3.8662847e-07
175.13373167701806,177.65866414758256,171.58507800552863,0,174.82661531674057,2.1761709e-07
187.95193895637092,167.4019172042993,164.61650300635384,0,174.78630164574435,4.395139e-07
175.67074286028878,182.0333618780641,166.35368594355407,0,174.78441149060097,2.4033724e-07
184.1299887485297,162.5521864611313,174.42226941752497,0,174.74433226300874,2.6312946e-07
189.82810143860127,169.86204396998173,159.30580215789428,0,174.6815944138033,4.6592453e-07
173.4429360171126,195.265887154775,155.7473760664516,0,174.68115337321302,2.4590653e-07
169.98231929592941,168.41720332212566,187.20174128695876,0,174.6786111010971,8.766537e-08
184.99365684592286,168.7544803753297,166.84121390340002,0,174.67617102198807,3.015151e-07
164.44506007796164,176.17825162196897,186.73476487862365,0,174.65192898136246,5.4368037e-08
171.09802291366165,176.7846811773486,177.2414604892236,0,174.64705166543632,1.1529563e-07
177.54108995200517,182.25185267508988,163.16191076420284,0,174.6405650125899,2.2513265e-07
171.70053248435082,182.7493107287641,170.42041865210308,0,174.63113180800048,1.3938978e-07
176.27660690265455,174.84716889912062,172.16890696485402,0,174.61546552025422,1.589719e-07
190.78494131116054,171.5859272021087,155.95774475276124,0,174.57707811092519,4.489744e-07
183.37914868020354,164.8804901286555,172.51054990799284,0,174.56897148307593,2.006994e-07
185.53980786341506,161.69538546950324,172.81108128242445,0,174.56786317094435,2.1894627e-07
166.67150228834848,184.4738685599985,175.1373427091273,0,174.55196429607713,8.359665e-08
171.29923579462027,181.78914974125274,171.62324377472328,0,174.54341237264092,1.1452698e-07
180.8446555533035,170.94664359004574,169.6658643970183,0,174.5216146174406,1.7916626e-07
164.06813889483416,175.8013198864081,187.14615911093682,0,174.51149925713713,4.147176e-08
171.01206705264508,185.92125090895334,167.74869978681878,0,174.5058120297897,1.1828117e-07
180.5380430033974,177.6288047486597,163.32343309852482,0,174.5008885555143,2.0356525e-07
181.3449528125263,181.90068748654528,157.96471199656284,0,174.49760096994294,2.4355114e-07
177.93431277779305,153.52808756948312,190.88015924109524,0,174.49619915429074,8.372607e-08
164.43292273891032,170.83985966287335,191.46969003228034,0,174.46603400411024,3.427034e-08
176.98666272692373,180.94040945256324,164.61229063829603,0,174.4604751180273,1.5660133e-07
